image_id,true_cat,base_ypre,focalloss_ypre,mixlabel_ypre
cropped61058.png,4,1,1,1
cropped61123.png,7,2,2,7
cropped61176.png,3,5,5,1
cropped61216.png,3,8,8,8
cropped61227.png,3,1,8,6
cropped61234.png,3,5,7,7
cropped61259.png,6,6,6,7
cropped61286.png,8,8,8,8
cropped61311.png,3,3,7,6
cropped61318.png,8,6,8,8
cropped61322.png,3,6,6,7
cropped61334.png,8,8,8,8
cropped61340.png,3,8,8,8
cropped61353.png,6,8,8,8
cropped61395.png,6,8,8,7
cropped61418.png,3,8,8,8
cropped61443.png,3,1,5,7
cropped61450.png,3,6,6,6
cropped61464.png,3,6,8,7
cropped61471.png,3,6,6,7
cropped61474.png,6,6,7,6
cropped61487.png,6,3,3,3
cropped61490.png,6,3,7,7
cropped61492.png,6,7,7,7
cropped61502.png,6,7,7,7
cropped61531.png,7,6,6,8
cropped61543.png,7,6,3,1
cropped61572.png,7,4,7,6
cropped61576.png,1,7,4,4
cropped61582.png,4,7,7,7
cropped61604.png,3,8,8,8
cropped61606.png,1,1,1,1
cropped61614.png,8,1,8,8
cropped61617.png,1,1,2,2
cropped61641.png,1,1,1,1
cropped61648.png,2,4,2,5
cropped61659.png,1,1,1,1
cropped61661.png,1,1,8,1
cropped61662.png,2,1,1,1
cropped61666.png,1,1,1,1
cropped61689.png,1,2,1,1
cropped61720.png,4,6,7,5
cropped61741.png,4,7,7,1
cropped61743.png,2,2,1,1
cropped61750.png,1,1,1,1
cropped61813.png,4,4,4,4
cropped61815.png,1,4,4,4
cropped61875.png,6,3,6,6
cropped61901.png,4,4,4,4
cropped61902.png,6,7,7,3
cropped61926.png,4,2,1,1
cropped61942.png,4,4,1,1
cropped61957.png,5,5,5,5
cropped61965.png,2,2,2,2
cropped61970.png,8,8,8,8
cropped61979.png,4,4,1,4
cropped61980.png,4,4,4,4
cropped62014.png,8,8,8,8
cropped62020.png,6,7,4,1
cropped62038.png,6,7,4,4
cropped62064.png,4,4,4,4
cropped62065.png,7,8,3,8
cropped62068.png,4,4,7,4
cropped62099.png,4,4,4,1
cropped62107.png,4,4,4,4
cropped62123.png,3,8,8,8
cropped62160.png,5,6,6,1
cropped62161.png,1,1,1,1
cropped62176.png,4,1,1,3
cropped62205.png,5,7,2,7
cropped62250.png,6,8,7,7
cropped62294.png,8,3,8,8
cropped62302.png,4,4,4,4
cropped62345.png,5,7,5,5
cropped62367.png,5,4,4,1
cropped62385.png,4,4,6,6
cropped62395.png,4,5,5,4
cropped62417.png,4,2,5,2
cropped62435.png,7,8,1,1
cropped62440.png,4,4,1,4
cropped62442.png,8,8,8,8
cropped62462.png,4,6,6,6
cropped62463.png,4,5,5,5
cropped62472.png,1,1,3,3
cropped62481.png,3,8,2,8
cropped62516.png,1,3,3,3
cropped62534.png,3,8,3,8
cropped62572.png,4,6,5,6
cropped62581.png,4,5,5,5
cropped62583.png,4,4,4,6
cropped62594.png,1,3,6,6
cropped62610.png,4,6,6,6
cropped62636.png,5,5,5,5
cropped62638.png,7,7,7,7
cropped62643.png,2,2,2,2
cropped62672.png,4,7,7,7
cropped62681.png,4,7,7,7
cropped62684.png,2,7,1,7
cropped62711.png,2,2,2,2
cropped62714.png,2,2,2,2
cropped62725.png,7,7,7,1
cropped62730.png,7,2,8,1
cropped62740.png,2,2,2,2
cropped62792.png,5,6,6,4
cropped62796.png,7,3,3,3
cropped62813.png,8,8,3,2
cropped62850.png,4,4,6,6
cropped62860.png,1,1,5,1
cropped62869.png,6,6,6,6
cropped62878.png,1,2,2,2
cropped62882.png,4,4,4,5
cropped62907.png,5,6,7,6
cropped62918.png,4,2,1,6
cropped62924.png,5,5,5,5
cropped62969.png,4,3,5,3
cropped63046.png,4,4,4,4
cropped63090.png,4,4,7,4
cropped63150.png,4,4,4,4
cropped63157.png,4,4,4,4
cropped63160.png,1,1,1,1
cropped63161.png,1,1,3,3
cropped63165.png,1,1,1,1
cropped63187.png,1,1,6,1
cropped63208.png,1,1,4,1
cropped63238.png,1,1,1,1
cropped63242.png,1,4,4,1
cropped63257.png,4,4,4,4
cropped63262.png,2,6,6,6
cropped63264.png,1,8,8,8
cropped63288.png,8,8,8,8
cropped63299.png,4,4,6,4
cropped63300.png,4,6,6,8
cropped63323.png,8,8,8,8
cropped63325.png,8,8,1,8
cropped63344.png,6,1,1,1
cropped63355.png,3,8,8,8
cropped63363.png,1,8,8,8
cropped63406.png,3,8,8,8
cropped63412.png,8,3,3,3
cropped63423.png,1,6,6,6
cropped63430.png,4,7,7,7
cropped63451.png,8,8,8,8
cropped63455.png,1,8,8,8
cropped63458.png,1,8,8,8
cropped63474.png,8,8,8,8
cropped63493.png,6,6,6,6
cropped63510.png,8,8,8,8
cropped63527.png,6,7,7,7
cropped63550.png,5,5,5,5
cropped63563.png,6,6,8,8
cropped63574.png,2,8,8,8
cropped63578.png,4,4,5,1
cropped63585.png,7,6,6,8
cropped63600.png,5,7,3,1
cropped63626.png,8,8,8,8
cropped63648.png,8,3,8,8
cropped63663.png,8,3,3,3
cropped63674.png,8,8,8,8
cropped63701.png,1,1,1,1
cropped63706.png,4,8,8,7
cropped63724.png,4,5,5,8
cropped63743.png,4,4,6,4
cropped63761.png,4,3,3,3
cropped63786.png,8,8,8,8
cropped63807.png,3,7,8,7
cropped63816.png,5,7,8,7
cropped63855.png,5,4,4,5
cropped63866.png,5,5,5,5
cropped63887.png,7,6,7,7
cropped63899.png,5,4,4,4
cropped63905.png,5,7,7,4
cropped63907.png,7,8,7,3
cropped63908.png,7,8,7,8
cropped63950.png,7,7,7,7
cropped63969.png,1,1,3,3
cropped63983.png,1,4,1,1
cropped64027.png,4,6,5,6
cropped64035.png,4,4,4,4
cropped64057.png,1,8,8,8
cropped64072.png,1,8,8,8
cropped64096.png,4,3,1,3
cropped64114.png,8,8,8,8
cropped64127.png,4,1,1,1
cropped64135.png,6,7,3,7
cropped64146.png,4,8,6,8
cropped64169.png,4,1,3,3
cropped64187.png,4,7,6,1
cropped64191.png,4,7,7,7
cropped64260.png,4,5,1,1
cropped64276.png,5,5,5,5
cropped64297.png,8,8,8,8
cropped64338.png,4,4,6,4
cropped64342.png,4,1,4,4
cropped64365.png,4,4,4,4
cropped64378.png,7,8,7,7
cropped64385.png,7,6,4,4
cropped64433.png,8,3,3,8
cropped64437.png,7,1,1,3
cropped64462.png,7,7,7,6
cropped64473.png,7,6,6,6
cropped64487.png,1,1,1,1
cropped64544.png,7,7,7,3
cropped64548.png,4,6,1,1
cropped64562.png,1,4,6,4
cropped64577.png,8,8,8,8
cropped64582.png,7,4,8,4
cropped64623.png,8,8,8,8
cropped64633.png,4,4,4,4
cropped64634.png,4,4,4,4
cropped64647.png,8,8,8,8
cropped64669.png,3,3,7,3
cropped64680.png,3,5,5,7
cropped64691.png,4,4,6,4
cropped64705.png,6,6,6,6
cropped64707.png,4,3,5,3
cropped64743.png,8,6,7,8
cropped64782.png,7,6,7,6
cropped64829.png,4,4,4,4
cropped64909.png,3,3,3,3
cropped64917.png,5,3,4,3
cropped64959.png,1,1,1,1
cropped64973.png,8,6,6,3
cropped64985.png,7,5,7,5
cropped65032.png,6,3,4,4
cropped65047.png,7,7,7,7
cropped65057.png,6,5,5,4
cropped65081.png,2,1,1,1
cropped65113.png,2,1,2,1
cropped65120.png,2,1,4,1
cropped65130.png,2,4,4,4
cropped65135.png,2,1,1,1
cropped65154.png,2,1,1,1
cropped65198.png,7,6,6,6
cropped65209.png,5,4,4,4
cropped65217.png,2,2,2,2
cropped65231.png,2,1,1,3
cropped65243.png,5,4,4,5
cropped65281.png,2,1,1,1
cropped65320.png,7,7,7,7
cropped65327.png,6,5,4,6
cropped65335.png,7,7,8,7
cropped65341.png,6,8,7,3
cropped65345.png,4,5,5,4
cropped65354.png,8,8,3,8
cropped65376.png,4,4,4,4
cropped65377.png,4,3,1,3
cropped65394.png,6,1,6,6
cropped65397.png,8,8,8,8
cropped65398.png,8,8,8,8
cropped65411.png,6,3,6,3
cropped65449.png,6,7,7,7
cropped65450.png,4,1,4,4
cropped65543.png,6,6,7,3
cropped65591.png,1,8,8,8
cropped65607.png,4,7,1,7
cropped65614.png,2,1,8,1
cropped65632.png,7,3,6,3
cropped65650.png,8,1,1,3
cropped65652.png,8,8,8,8
cropped65672.png,1,1,7,7
cropped65717.png,1,6,3,6
cropped65737.png,1,3,3,3
cropped65759.png,4,2,1,6
cropped65771.png,7,8,7,7
cropped65774.png,2,7,3,2
cropped65783.png,1,7,7,7
cropped65793.png,8,8,8,8
cropped65807.png,1,7,7,1
cropped65828.png,1,3,1,8
cropped65833.png,1,4,7,1
cropped65858.png,3,8,8,8
cropped65860.png,1,2,2,2
cropped65873.png,1,1,1,1
cropped65892.png,1,8,8,8
cropped65930.png,4,4,4,4
cropped65935.png,4,4,4,4
cropped65938.png,8,8,8,8
cropped65942.png,6,2,2,2
cropped65951.png,4,4,4,4
cropped65954.png,4,1,4,1
cropped66003.png,1,1,1,1
cropped66017.png,1,1,1,1
cropped66073.png,4,1,4,4
cropped66094.png,1,1,1,1
cropped66101.png,4,4,6,6
cropped66121.png,8,3,1,3
cropped66129.png,5,1,1,1
cropped66143.png,7,7,7,7
cropped66165.png,3,3,6,3
cropped66166.png,7,7,7,7
cropped66167.png,6,7,7,7
cropped66172.png,7,7,7,7
cropped66178.png,6,7,7,7
cropped66257.png,6,8,8,8
cropped66290.png,2,2,2,2
cropped66302.png,2,2,2,2
cropped66306.png,6,8,7,7
cropped66313.png,7,6,8,6
cropped66337.png,3,8,8,3
cropped66339.png,3,3,8,8
cropped66342.png,5,7,7,7
cropped66368.png,2,2,2,2
cropped66374.png,7,6,8,7
cropped66377.png,3,3,3,3
cropped66383.png,1,8,8,8
cropped66434.png,8,8,8,8
cropped66452.png,8,8,8,8
cropped66462.png,6,6,3,6
cropped66554.png,1,1,1,1
cropped66570.png,5,7,4,4
cropped66573.png,5,5,5,5
cropped66581.png,5,5,3,7
cropped66587.png,7,4,4,4
cropped66588.png,7,4,4,4
cropped66628.png,4,4,4,4
cropped66633.png,6,8,8,8
cropped66652.png,1,1,1,1
cropped66700.png,8,8,8,8
cropped66706.png,7,7,7,7
cropped66725.png,2,4,1,1
cropped66769.png,8,8,8,8
cropped66773.png,2,3,3,3
cropped66783.png,5,2,1,7
cropped66791.png,8,8,8,8
cropped66836.png,8,8,8,8
cropped66887.png,4,1,1,1
cropped66892.png,8,8,8,8
cropped66915.png,7,6,7,6
cropped66934.png,3,8,8,8
cropped66956.png,7,8,8,7
cropped66962.png,7,8,8,8
cropped66988.png,8,8,8,8
cropped67001.png,8,7,7,7
cropped67019.png,4,1,5,1
cropped67029.png,7,3,1,3
cropped67044.png,7,7,7,7
cropped67051.png,4,1,3,1
cropped67052.png,7,7,7,7
cropped67091.png,8,8,8,8
cropped67101.png,8,6,3,6
cropped67102.png,3,3,3,6
cropped67103.png,6,3,7,6
cropped67109.png,1,4,4,4
cropped67117.png,1,5,4,4
cropped67120.png,4,7,6,4
cropped67137.png,5,6,1,1
cropped67153.png,8,8,8,8
cropped67171.png,7,7,4,3
cropped67231.png,7,1,3,3
cropped67248.png,7,7,7,7
cropped67278.png,5,5,5,5
cropped67280.png,7,4,6,3
cropped67291.png,1,1,1,1
cropped67301.png,2,6,6,7
cropped67326.png,3,5,3,7
cropped67332.png,8,8,3,3
cropped67345.png,6,6,8,8
cropped67412.png,8,8,8,8
cropped67413.png,8,4,8,8
cropped67427.png,7,6,6,6
cropped67468.png,6,6,3,3
cropped67470.png,7,7,7,7
cropped67477.png,5,3,1,8
cropped67496.png,6,7,2,7
cropped67500.png,5,6,5,1
cropped67574.png,4,3,7,6
cropped67585.png,3,8,8,8
cropped67592.png,2,2,3,5
cropped67602.png,8,8,8,8
cropped67611.png,8,8,8,8
cropped67629.png,7,7,7,7
cropped67632.png,7,7,7,7
cropped67648.png,8,8,7,8
cropped67649.png,7,8,8,8
cropped67676.png,4,3,6,3
cropped67716.png,1,6,3,8
cropped67765.png,4,6,4,4
cropped67779.png,1,1,1,1
cropped67808.png,4,5,5,4
cropped67813.png,4,7,2,7
cropped67833.png,4,3,3,1
cropped67872.png,4,5,5,4
cropped67874.png,6,5,5,6
cropped67880.png,6,6,4,4
cropped67895.png,6,4,6,4
cropped67947.png,4,3,4,5
cropped67952.png,1,4,4,4
cropped67958.png,4,1,1,1
cropped67981.png,1,2,2,2
cropped68016.png,4,1,1,1
cropped68024.png,3,7,3,7
cropped68042.png,8,5,6,5
cropped68059.png,4,1,4,4
cropped68060.png,1,1,1,1
cropped68090.png,7,6,2,3
cropped68105.png,3,2,3,3
cropped68163.png,5,6,6,4
cropped68177.png,7,3,6,2
cropped68193.png,3,2,2,2
cropped68208.png,2,2,2,2
cropped68243.png,3,3,3,5
cropped68264.png,4,7,4,4
cropped68269.png,4,4,4,4
cropped68288.png,6,6,5,6
cropped68291.png,1,3,1,3
cropped68313.png,4,4,4,4
cropped68337.png,6,8,8,8
cropped68412.png,8,2,3,2
cropped68417.png,6,5,4,5
cropped68437.png,6,6,5,5
cropped68438.png,8,6,3,6
cropped68450.png,1,1,1,1
cropped68491.png,5,5,5,5
cropped68509.png,1,1,1,1
cropped68521.png,1,6,6,6
cropped68542.png,3,3,3,3
cropped68589.png,3,8,3,8
cropped68591.png,3,3,3,3
cropped68592.png,2,8,6,8
cropped68601.png,1,8,8,8
cropped68602.png,1,8,8,8
cropped68635.png,6,8,7,8
cropped68638.png,4,7,5,5
cropped68665.png,7,8,8,8
cropped68666.png,4,4,4,4
cropped68668.png,6,6,6,6
cropped68681.png,4,4,4,4
cropped68717.png,8,8,8,8
cropped68758.png,8,3,3,3
cropped68759.png,6,3,4,3
cropped68767.png,7,7,7,7
cropped68784.png,6,4,4,4
cropped68802.png,5,6,6,4
cropped68852.png,5,5,5,5
cropped68861.png,7,6,6,6
cropped68867.png,6,6,6,6
cropped68905.png,3,3,2,5
cropped68915.png,2,2,2,2
cropped68922.png,4,1,6,1
cropped68931.png,6,6,1,6
cropped68937.png,8,8,3,8
cropped68944.png,7,3,4,3
cropped68951.png,3,3,3,3
cropped68958.png,5,3,3,3
cropped68972.png,6,6,6,6
cropped68974.png,1,1,1,1
cropped68978.png,8,3,8,8
cropped68979.png,2,2,1,1
cropped68983.png,2,5,5,1
cropped68984.png,5,5,1,5
cropped69018.png,4,1,1,1
cropped69020.png,6,6,6,6
cropped69038.png,4,1,4,4
cropped69049.png,7,3,3,3
cropped69050.png,1,4,4,6
cropped69060.png,1,6,5,6
cropped69074.png,4,1,4,1
cropped69078.png,4,4,6,3
cropped69126.png,4,4,4,1
cropped69132.png,1,3,2,4
cropped69146.png,4,3,6,3
cropped69165.png,8,8,6,3
cropped69182.png,8,3,8,8
cropped69193.png,4,4,4,4
cropped69203.png,4,4,4,4
cropped69217.png,7,6,4,4
cropped69237.png,7,4,4,7
cropped69239.png,4,7,7,4
cropped69252.png,4,3,4,8
cropped69268.png,4,4,4,4
cropped69299.png,6,3,8,3
cropped69322.png,8,6,8,8
cropped69327.png,4,4,4,4
cropped69365.png,7,7,7,7
cropped69371.png,4,7,8,7
cropped69383.png,7,3,7,8
cropped69388.png,4,4,4,4
cropped69389.png,4,1,6,1
cropped69429.png,4,8,4,1
cropped69431.png,8,8,8,8
cropped69442.png,4,4,4,4
cropped69492.png,8,8,1,8
cropped69530.png,7,3,7,3
cropped69533.png,2,1,4,1
cropped69544.png,7,8,3,3
cropped69548.png,4,1,2,7
cropped69566.png,8,8,8,8
cropped69574.png,3,6,3,3
cropped69577.png,3,1,3,3
cropped69585.png,3,1,3,3
cropped69601.png,6,7,7,7
cropped69603.png,3,1,1,3
cropped69620.png,6,8,8,8
cropped69674.png,3,3,1,1
cropped69680.png,5,5,5,5
cropped69682.png,3,3,1,3
cropped69683.png,3,8,7,8
cropped69701.png,3,3,7,6
cropped69731.png,4,4,4,4
cropped69738.png,8,1,1,1
cropped69752.png,4,3,4,3
cropped69800.png,2,1,1,1
cropped69808.png,7,7,3,6
cropped69810.png,3,8,8,8
cropped69875.png,8,8,8,8
cropped69884.png,4,8,8,6
cropped69885.png,4,2,4,4
cropped69887.png,1,1,1,1
cropped69910.png,4,8,1,3
cropped69914.png,7,8,8,8
cropped69920.png,4,1,4,1
cropped69952.png,2,6,3,1
cropped69957.png,1,1,1,1
cropped69959.png,1,1,1,1
cropped69981.png,1,1,1,1
cropped69984.png,4,1,4,1
cropped69989.png,7,6,3,8
cropped70006.png,4,4,4,4
cropped70040.png,6,5,5,4
cropped70053.png,7,8,7,8
cropped70057.png,8,8,8,8
cropped70081.png,4,1,1,3
cropped70097.png,4,3,8,1
cropped70101.png,4,4,4,3
cropped70103.png,4,7,4,7
cropped70108.png,4,7,4,7
cropped70123.png,4,1,4,4
cropped70165.png,3,7,6,7
cropped70167.png,4,4,1,4
cropped70220.png,1,4,4,4
cropped70229.png,4,1,6,3
cropped70257.png,8,8,8,8
cropped70268.png,6,2,2,8
cropped70271.png,1,4,4,4
cropped70272.png,4,4,4,4
cropped70295.png,4,4,4,4
cropped70299.png,4,4,1,1
cropped70311.png,4,6,6,4
cropped70313.png,7,7,7,7
cropped70316.png,5,6,4,4
cropped70320.png,6,3,6,7
cropped70326.png,4,4,4,4
cropped70329.png,4,1,1,1
cropped70366.png,4,4,4,4
cropped70368.png,4,4,4,4
cropped70389.png,4,5,1,1
cropped70402.png,1,1,1,1
cropped70423.png,1,1,6,1
cropped70493.png,4,7,4,4
cropped70507.png,6,3,4,4
cropped70541.png,7,7,6,7
cropped70585.png,2,2,2,2
cropped70591.png,8,8,8,8
cropped70618.png,2,1,1,2
cropped70634.png,8,8,8,8
cropped70648.png,2,8,8,8
cropped70662.png,5,5,5,5
cropped70682.png,2,8,8,2
cropped70694.png,2,8,8,8
cropped70696.png,8,8,7,8
cropped70698.png,8,8,8,8
cropped70709.png,8,8,8,8
cropped70726.png,6,8,7,7
cropped70727.png,4,7,7,7
cropped70747.png,3,3,3,3
cropped70748.png,3,3,3,3
cropped70756.png,6,7,7,7
cropped70761.png,6,7,7,7
cropped70763.png,3,6,8,6
cropped70768.png,3,7,7,6
cropped70772.png,6,6,6,6
cropped70801.png,6,7,6,7
cropped70825.png,4,4,7,7
cropped70892.png,8,8,8,8
cropped70894.png,8,3,8,3
cropped70903.png,4,7,3,1
cropped70940.png,6,3,6,3
cropped70952.png,6,2,4,4
cropped70963.png,6,3,3,6
cropped71000.png,6,7,4,4
cropped71018.png,7,7,4,8
cropped71031.png,1,4,4,4
cropped71041.png,4,4,4,4
cropped71051.png,4,7,4,7
cropped71057.png,4,7,7,7
cropped71064.png,4,4,4,4
cropped71065.png,4,7,4,4
cropped71082.png,4,7,4,4
cropped71104.png,4,4,4,4
cropped71157.png,1,4,4,1
cropped71159.png,7,4,6,4
cropped71164.png,4,7,4,6
cropped71182.png,4,1,7,7
cropped71196.png,4,4,4,4
cropped71219.png,4,3,4,3
cropped71233.png,4,3,6,1
cropped71235.png,2,1,6,1
cropped71238.png,2,1,3,1
cropped71267.png,4,4,4,4
cropped71278.png,4,4,4,4
cropped71306.png,8,8,6,8
cropped71308.png,8,8,8,8
cropped71310.png,8,8,3,8
cropped71336.png,7,7,7,7
cropped71349.png,6,3,7,7
cropped71353.png,4,6,4,4
cropped71375.png,4,5,4,4
cropped71389.png,7,7,3,7
cropped71442.png,4,4,4,4
cropped71468.png,8,8,1,8
cropped71530.png,1,1,4,1
cropped71556.png,5,3,5,5
cropped71612.png,7,3,1,3
cropped71616.png,7,8,3,8
cropped71630.png,4,4,4,4
cropped71675.png,4,7,7,4
cropped71687.png,7,8,8,8
cropped71713.png,8,8,8,8
cropped71764.png,8,8,8,8
cropped71769.png,3,2,3,6
cropped71791.png,3,3,3,3
cropped71794.png,4,4,4,4
cropped71816.png,4,7,4,4
cropped71884.png,7,7,7,7
cropped71953.png,7,1,1,1
cropped72000.png,7,3,1,4
cropped72010.png,7,4,7,4
cropped72014.png,7,8,8,8
cropped72025.png,7,3,3,3
cropped72042.png,1,7,4,4
cropped72118.png,4,7,1,4
cropped72175.png,1,1,1,1
cropped72209.png,6,4,7,4
cropped72267.png,3,3,3,3
cropped72357.png,1,8,3,8
cropped72378.png,2,2,2,2
cropped72385.png,2,1,3,1
cropped72459.png,1,1,1,1
cropped72498.png,6,7,2,2
cropped72562.png,7,7,7,7
cropped72597.png,6,2,7,2
cropped72624.png,7,7,7,7
cropped72733.png,6,6,7,6
cropped72768.png,4,1,6,6
cropped72777.png,1,6,6,3
cropped72812.png,1,5,5,5
cropped72865.png,7,7,7,1
cropped72939.png,1,6,6,1
cropped72951.png,7,7,7,7
cropped73026.png,6,6,4,6
cropped73037.png,4,4,4,4
cropped73053.png,4,7,6,4
cropped73061.png,2,2,2,2
cropped73064.png,5,6,6,6
cropped73106.png,3,5,5,4
cropped73129.png,6,7,4,4
cropped73142.png,7,7,8,7
cropped73154.png,6,6,6,6
cropped73170.png,1,3,3,3
cropped73199.png,1,1,1,2
cropped73219.png,1,2,1,2
cropped73257.png,2,2,2,2
cropped73289.png,6,7,7,7
cropped73353.png,3,3,2,3
cropped73373.png,3,8,8,8
cropped73499.png,3,1,1,7
cropped73547.png,6,6,7,7
cropped73548.png,6,7,7,7
cropped73603.png,7,7,7,7
cropped73625.png,2,1,1,1
cropped73636.png,7,4,1,4
cropped73660.png,7,7,7,7
cropped73674.png,7,2,7,8
cropped73700.png,7,7,7,7
cropped73745.png,7,7,7,7
cropped73747.png,2,2,2,2
cropped73770.png,1,1,1,1
cropped73809.png,2,6,2,6
cropped73833.png,4,1,2,1
cropped73868.png,7,7,7,7
cropped73943.png,1,4,1,4
cropped74054.png,5,1,6,4
cropped74065.png,5,1,1,2
cropped74169.png,4,6,1,1
cropped74175.png,2,2,2,2
cropped74296.png,5,5,5,5
cropped74312.png,6,5,6,1
cropped74395.png,2,1,3,3
cropped74447.png,2,3,2,2
cropped74531.png,1,4,4,4
cropped74623.png,1,7,1,1
cropped74653.png,5,4,4,4
cropped74699.png,1,1,1,1
cropped74723.png,5,5,5,5
cropped74762.png,3,3,3,3
cropped74859.png,4,4,4,4
cropped74963.png,7,6,7,7
cropped74971.png,1,1,1,1
cropped75013.png,3,3,6,6
cropped75110.png,2,2,2,2
cropped75206.png,2,8,2,8
cropped75330.png,4,1,4,4
cropped75336.png,7,5,7,4
cropped75338.png,7,7,6,7
cropped75386.png,1,8,4,6
cropped75391.png,1,4,4,4
cropped75421.png,1,1,1,1
cropped75475.png,6,6,6,6
cropped75528.png,2,2,6,6
cropped75550.png,4,6,6,7
cropped75569.png,1,1,1,1
cropped75581.png,5,2,7,5
cropped75594.png,4,3,6,1
cropped75900.png,6,4,2,7
cropped75901.png,5,8,8,4
cropped76080.png,1,2,2,2
cropped76141.png,1,1,1,1
cropped76159.png,1,3,2,6
cropped76198.png,4,3,3,3
cropped76331.png,4,7,7,7
cropped76333.png,4,7,7,7
cropped76414.png,6,2,7,7
cropped76473.png,4,7,7,7
cropped76498.png,4,4,4,4
cropped76640.png,3,3,6,3
cropped76686.png,4,1,4,4
cropped76713.png,3,6,6,6
cropped76742.png,6,4,7,7
cropped76839.png,5,6,5,1
cropped76862.png,1,1,1,1
cropped76908.png,1,1,1,1
cropped76912.png,1,6,3,1
cropped77132.png,6,6,6,6
cropped77205.png,1,6,6,1
cropped77264.png,8,8,8,8
cropped77301.png,4,7,4,7
cropped77457.png,4,4,4,4
cropped77555.png,3,3,3,3
cropped77630.png,4,8,8,8
cropped77672.png,4,4,4,4
cropped77741.png,4,4,5,4
cropped77775.png,4,6,6,6
cropped77874.png,4,4,4,4
cropped77880.png,4,7,6,4
cropped77889.png,6,6,6,6
cropped77921.png,4,4,4,4
cropped77945.png,1,1,1,1
cropped77974.png,8,6,6,6
cropped77984.png,4,3,6,3
cropped78017.png,7,8,7,7
cropped78037.png,4,4,4,4
cropped78050.png,4,4,4,4
cropped78054.png,5,5,5,5
cropped78058.png,6,4,1,3
cropped78077.png,6,4,4,4
cropped78097.png,2,2,2,2
cropped78109.png,8,6,6,6
cropped78113.png,6,6,6,4
cropped78125.png,4,6,7,4
cropped78194.png,4,4,4,4
cropped78205.png,1,3,3,3
cropped78224.png,5,5,5,5
cropped78339.png,4,7,7,7
cropped78378.png,5,3,5,4
cropped78459.png,1,3,3,3
cropped78462.png,3,3,3,3
cropped78468.png,4,4,4,4
cropped78470.png,3,3,1,3
cropped78472.png,4,3,4,4
cropped78543.png,5,6,6,3
cropped78554.png,4,4,4,4
cropped78651.png,4,7,6,6
cropped78658.png,4,3,3,3
cropped78697.png,4,1,4,3
cropped78708.png,7,8,8,8
cropped78731.png,4,7,7,7
cropped78747.png,4,4,4,4
cropped78765.png,4,4,6,4
cropped78782.png,4,4,4,4
cropped78786.png,3,3,6,6
cropped78826.png,6,7,4,4
cropped78881.png,3,7,7,6
cropped78887.png,4,4,7,4
cropped78966.png,4,6,3,3
cropped79001.png,7,3,8,3
cropped79053.png,3,3,3,3
cropped79155.png,6,7,6,7
cropped79212.png,3,1,2,7
cropped79234.png,4,3,7,3
cropped79314.png,4,6,3,6
cropped79355.png,4,3,6,6
cropped79541.png,7,6,7,3
cropped79550.png,6,6,7,7
cropped79635.png,6,7,6,7
cropped79654.png,7,6,3,7
cropped79658.png,6,6,6,6
cropped79847.png,1,1,1,1
cropped79985.png,7,7,6,4
cropped80100.png,3,3,3,3
cropped80222.png,6,8,3,8
cropped80238.png,4,1,4,4
cropped80288.png,2,1,1,1
cropped80291.png,8,6,5,1
cropped80304.png,4,4,4,4
cropped80341.png,7,7,7,6
cropped80375.png,4,4,4,4
cropped80392.png,4,7,7,7
cropped80463.png,2,5,5,5
cropped80478.png,7,7,6,7
cropped80535.png,8,3,8,7
cropped80575.png,1,1,7,1
cropped80577.png,5,5,5,5
cropped80618.png,4,3,6,3
cropped80639.png,7,7,5,7
cropped80657.png,4,6,7,4
cropped80686.png,4,1,4,4
cropped80704.png,1,1,1,1
cropped80730.png,3,2,1,1
cropped80813.png,6,8,8,4
cropped80826.png,1,3,6,3
cropped80946.png,6,7,7,7
cropped80951.png,5,3,7,7
cropped81047.png,3,5,1,7
cropped81093.png,4,4,4,4
cropped81133.png,4,7,7,7
cropped81151.png,4,1,4,1
cropped81226.png,2,2,2,2
cropped81325.png,5,4,4,4
cropped81354.png,1,5,5,5
cropped81417.png,7,3,7,3
cropped81421.png,7,7,8,8
cropped81450.png,1,3,8,8
cropped81539.png,2,8,6,1
cropped81548.png,2,6,6,6
cropped81681.png,1,1,1,1
cropped81683.png,1,1,1,1
cropped81785.png,4,4,4,4
cropped81815.png,6,3,4,3
cropped81871.png,4,4,4,4
cropped81875.png,4,8,4,1
cropped81879.png,4,3,5,5
cropped81886.png,1,1,1,1
cropped81911.png,7,7,7,7
cropped81914.png,4,6,6,6
cropped82118.png,4,5,5,5
cropped82161.png,8,8,6,6
cropped82215.png,8,6,7,7
cropped82259.png,4,4,4,4
cropped82299.png,4,6,4,4
cropped82309.png,7,7,7,7
cropped82335.png,4,4,4,4
cropped82379.png,6,7,7,7
cropped82420.png,5,4,5,4
cropped82452.png,5,7,7,7
cropped82484.png,8,4,7,4
cropped82512.png,1,1,1,1
cropped82595.png,4,6,6,6
cropped82799.png,3,3,7,3
cropped82879.png,4,2,1,1
cropped82998.png,7,7,7,7
cropped83052.png,7,3,7,3
cropped83090.png,2,1,1,1
cropped83134.png,3,2,6,1
cropped83157.png,4,7,7,4
cropped83165.png,4,1,4,1
cropped83186.png,5,4,6,4
cropped83253.png,1,1,1,1
cropped83315.png,7,7,7,1
cropped83321.png,7,7,7,7
cropped83354.png,3,7,8,3
cropped83395.png,7,6,6,6
cropped83421.png,4,7,7,7
